year,month,day,carrier,dest,departure_delay,arrival_delay,delay_change_minutes
2013,7,13,DL,SLC,32.0,41.0,9.0
2013,7,17,B6,SMF,38.0,41.0,3.0
2013,7,28,DL,BOS,-1.0,41.0,42.0
2013,7,13,B6,PBI,42.0,41.0,-1.0
2013,7,1,AA,MIA,20.0,41.0,21.0
2013,7,13,DL,FLL,18.0,41.0,23.0
2013,7,23,9E,BUF,41.0,41.0,0.0
2013,6,10,DL,SFO,15.0,41.0,26.0
2013,8,7,UA,LAX,-6.0,41.0,47.0
2013,6,28,B6,MCO,21.0,41.0,20.0
2013,8,14,B6,RSW,35.0,41.0,6.0
2013,7,4,DL,SLC,67.0,41.0,-26.0
2013,6,29,B6,SJU,45.0,41.0,-4.0
2013,7,18,MQ,ORF,48.0,41.0,-7.0
2013,8,14,B6,SEA,-6.0,41.0,47.0
2013,7,25,B6,LAX,28.0,41.0,13.0
2013,7,8,UA,SFO,56.0,41.0,-15.0
2013,8,28,B6,SFO,49.0,41.0,-8.0
2013,7,22,AA,TPA,11.0,41.0,30.0
2013,7,17,B6,CLT,24.0,41.0,17.0
2013,8,11,DL,AUS,0.0,41.0,41.0
2013,7,9,9E,MSP,-2.0,41.0,43.0
2013,6,19,B6,TPA,-2.0,41.0,43.0
2013,8,7,9E,DTW,25.0,41.0,16.0
2013,8,26,B6,LAX,59.0,41.0,-18.0
2013,8,7,DL,SEA,50.0,41.0,-9.0
2013,6,21,B6,CHS,44.0,41.0,-3.0
2013,7,8,9E,BWI,71.0,41.0,-30.0
2013,6,13,B6,SJU,25.0,41.0,16.0
2013,8,10,B6,BQN,47.0,41.0,-6.0
2013,8,8,B6,FLL,0.0,41.0,41.0
2013,6,4,AA,SFO,52.0,41.0,-11.0
2013,6,7,B6,LAS,51.0,41.0,-10.0
2013,8,22,B6,BOS,47.0,41.0,-6.0
2013,8,13,B6,TPA,29.0,41.0,12.0
2013,7,6,B6,SYR,-7.0,41.0,48.0
2013,6,6,UA,SFO,-1.0,41.0,42.0
2013,6,13,B6,SAN,4.0,41.0,37.0
2013,8,31,B6,SMF,49.0,40.0,-9.0
2013,8,28,MQ,ORF,51.0,40.0,-11.0
2013,8,30,B6,ROC,49.0,40.0,-9.0
2013,8,11,B6,MCO,37.0,40.0,3.0
2013,7,22,B6,HOU,-4.0,40.0,44.0
2013,6,23,B6,SYR,44.0,40.0,-4.0
2013,8,29,B6,SYR,41.0,40.0,-1.0
2013,8,22,B6,LAS,-5.0,40.0,45.0
2013,6,2,B6,BUR,-1.0,40.0,41.0
2013,8,14,B6,MCO,-1.0,40.0,41.0
2013,6,8,B6,PDX,46.0,40.0,-6.0
2013,7,22,DL,DEN,11.0,40.0,29.0
2013,7,2,9E,BUF,37.0,40.0,3.0
2013,6,25,B6,RSW,25.0,40.0,15.0
2013,8,16,MQ,IND,45.0,40.0,-5.0
2013,6,14,B6,MCO,24.0,40.0,16.0
2013,7,9,9E,RIC,-2.0,40.0,42.0
2013,7,4,DL,LAX,48.0,40.0,-8.0
2013,7,9,MQ,PIT,-4.0,40.0,44.0
2013,7,3,AA,MIA,23.0,40.0,17.0
2013,7,12,B6,SJU,29.0,40.0,11.0
2013,8,2,B6,BUR,27.0,40.0,13.0
2013,8,2,UA,LAX,21.0,40.0,19.0
2013,6,28,B6,SEA,-1.0,40.0,41.0
2013,7,9,B6,LAS,26.0,40.0,14.0
2013,8,8,9E,PIT,10.0,40.0,30.0
2013,8,3,B6,AUS,28.0,40.0,12.0
2013,8,9,B6,SJU,40.0,40.0,0.0
2013,6,5,DL,LAX,-3.0,40.0,43.0
2013,8,3,MQ,CMH,45.0,40.0,-5.0
2013,7,18,9E,PIT,10.0,40.0,30.0
2013,6,10,UA,SFO,69.0,40.0,-29.0
2013,7,31,B6,RSW,62.0,40.0,-22.0
2013,7,30,B6,LAX,33.0,40.0,7.0
2013,8,2,B6,BQN,7.0,40.0,33.0
2013,7,12,B6,PDX,30.0,40.0,10.0
2013,7,5,9E,BOS,69.0,40.0,-29.0
2013,6,25,9E,DTW,60.0,40.0,-20.0
2013,7,24,B6,BOS,53.0,40.0,-13.0
2013,6,23,B6,BOS,12.0,40.0,28.0
2013,7,11,UA,LAX,-4.0,40.0,44.0
2013,7,11,MQ,RDU,33.0,40.0,7.0
2013,7,11,B6,SYR,45.0,40.0,-5.0
2013,7,20,DL,SEA,-4.0,40.0,44.0
2013,6,26,B6,ABQ,30.0,40.0,10.0
2013,6,24,US,CLT,36.0,40.0,4.0
2013,7,21,B6,PWM,48.0,40.0,-8.0
2013,6,23,B6,BUF,-2.0,40.0,42.0
2013,6,17,B6,TPA,25.0,40.0,15.0
2013,6,17,9E,BWI,45.0,40.0,-5.0
2013,6,2,9E,PIT,50.0,40.0,-10.0
2013,8,13,B6,ABQ,25.0,40.0,15.0
2013,6,18,AA,SFO,9.0,40.0,31.0
2013,6,7,DL,SLC,3.0,40.0,37.0
2013,6,20,AA,MCO,2.0,40.0,38.0
2013,7,30,DL,LAS,-5.0,40.0,45.0
2013,8,12,AA,LAS,17.0,40.0,23.0
2013,6,4,MQ,DCA,40.0,40.0,0.0
2013,8,9,DL,SFO,63.0,40.0,-23.0
2013,6,18,UA,SFO,31.0,40.0,9.0
2013,8,5,DL,LAX,72.0,40.0,-32.0
2013,6,14,B6,DEN,40.0,40.0,0.0
2013,8,13,DL,SFO,18.0,40.0,22.0
2013,8,13,B6,IAD,46.0,40.0,-6.0
2013,8,8,MQ,CMH,9.0,40.0,31.0
2013,7,29,B6,BOS,64.0,40.0,-24.0
2013,7,2,B6,RSW,-2.0,40.0,42.0
2013,8,14,DL,MIA,11.0,40.0,29.0
2013,6,30,DL,SAN,28.0,40.0,12.0
2013,7,30,MQ,PIT,-5.0,40.0,45.0
2013,7,27,B6,FLL,43.0,40.0,-3.0
2013,6,18,B6,ROC,36.0,40.0,4.0
2013,6,18,B6,RDU,44.0,40.0,-4.0
2013,6,18,B6,SJU,36.0,40.0,4.0
2013,7,9,B6,FLL,62.0,40.0,-22.0
2013,6,11,DL,SJU,-6.0,40.0,46.0
2013,6,3,DL,LAX,19.0,40.0,21.0
2013,8,15,B6,SJU,11.0,40.0,29.0
2013,8,2,AA,SJU,21.0,40.0,19.0
2013,7,2,AA,ORD,65.0,40.0,-25.0
2013,7,31,B6,MCO,44.0,40.0,-4.0
2013,8,8,B6,AUS,10.0,40.0,30.0
2013,6,30,DL,FLL,14.0,40.0,26.0
2013,6,10,B6,BQN,-7.0,40.0,47.0
2013,8,8,B6,LAX,3.0,40.0,37.0
2013,7,22,DL,SEA,-4.0,40.0,44.0
2013,6,30,US,CLT,45.0,40.0,-5.0
2013,6,30,DL,SFO,26.0,40.0,14.0
2013,7,17,DL,SJU,41.0,40.0,-1.0
2013,6,5,MQ,DCA,52.0,40.0,-12.0
2013,6,25,9E,CHS,67.0,40.0,-27.0
2013,8,14,AA,SFO,24.0,40.0,16.0
2013,7,12,B6,SJU,57.0,40.0,-17.0
2013,6,8,B6,MCO,12.0,40.0,28.0
2013,8,4,UA,SFO,4.0,40.0,36.0
2013,8,28,DL,SJU,55.0,40.0,-15.0
2013,6,3,AA,AUS,1.0,40.0,39.0
2013,6,28,AA,SFO,43.0,39.0,-4.0
2013,6,1,DL,ATL,54.0,39.0,-15.0
2013,7,25,VX,SFO,-1.0,39.0,40.0
2013,7,9,B6,BOS,44.0,39.0,-5.0
2013,6,6,9E,PHL,-2.0,39.0,41.0
2013,6,18,9E,BWI,29.0,39.0,10.0
2013,6,18,B6,RSW,-5.0,39.0,44.0
2013,6,3,B6,ROC,37.0,39.0,2.0
2013,6,21,9E,PIT,4.0,39.0,35.0
2013,7,19,AA,DFW,22.0,39.0,17.0
2013,6,2,MQ,RDU,19.0,39.0,20.0
2013,8,18,DL,LAS,0.0,39.0,39.0
2013,8,14,B6,ROC,-2.0,39.0,41.0
2013,6,4,MQ,DCA,40.0,39.0,-1.0
2013,6,14,DL,MIA,26.0,39.0,13.0
2013,8,3,EV,IAD,41.0,39.0,-2.0
2013,7,23,DL,FLL,25.0,39.0,14.0
2013,6,29,B6,BQN,31.0,39.0,8.0
2013,8,29,B6,SMF,79.0,39.0,-40.0
2013,6,14,9E,PIT,12.0,39.0,27.0
2013,7,25,DL,FLL,68.0,39.0,-29.0
2013,8,22,UA,LAX,-8.0,39.0,47.0
2013,7,22,B6,BTV,9.0,39.0,30.0
2013,6,29,B6,MCO,37.0,39.0,2.0
2013,6,14,B6,ROC,-5.0,39.0,44.0
2013,8,13,VX,SFO,16.0,39.0,23.0
2013,6,11,B6,BUF,51.0,39.0,-12.0
2013,7,9,UA,LAX,0.0,39.0,39.0
2013,6,8,B6,MCO,30.0,39.0,9.0
2013,8,22,B6,BUF,-5.0,39.0,44.0
2013,7,25,AA,SEA,27.0,39.0,12.0
2013,8,14,MQ,CVG,-3.0,39.0,42.0
2013,6,25,MQ,PIT,38.0,39.0,1.0
2013,8,8,9E,MSP,39.0,39.0,0.0
2013,6,14,B6,BUF,43.0,39.0,-4.0
2013,6,22,B6,ROC,42.0,39.0,-3.0
2013,6,17,B6,TPA,9.0,39.0,30.0
2013,7,20,US,PHX,35.0,39.0,4.0
2013,6,23,B6,JAX,-6.0,39.0,45.0
2013,6,26,B6,TPA,51.0,39.0,-12.0
2013,7,3,B6,MSY,2.0,39.0,37.0
2013,8,2,UA,SFO,-2.0,39.0,41.0
2013,6,28,DL,LAX,16.0,39.0,23.0
2013,6,13,DL,MCO,-5.0,39.0,44.0
2013,6,30,B6,LAX,37.0,39.0,2.0
2013,8,26,B6,LAX,61.0,39.0,-22.0
2013,6,11,DL,LAS,29.0,39.0,10.0
2013,6,23,B6,BTV,47.0,39.0,-8.0
2013,8,1,AA,LAX,-6.0,39.0,45.0
2013,6,30,B6,ACK,-1.0,39.0,40.0
2013,6,4,AA,LAX,63.0,39.0,-24.0
2013,7,19,9E,MSY,66.0,39.0,-27.0
2013,7,18,DL,MIA,50.0,39.0,-11.0
2013,7,21,9E,JAX,22.0,39.0,17.0
2013,7,19,MQ,CMH,9.0,39.0,30.0
2013,7,29,UA,SFO,34.0,39.0,5.0
2013,6,27,9E,CLT,-3.0,39.0,42.0
2013,7,12,9E,RDU,5.0,39.0,34.0
2013,8,29,MQ,DCA,44.0,39.0,-5.0
2013,8,8,AA,SFO,32.0,39.0,7.0
2013,8,9,B6,LAS,46.0,39.0,-7.0
2013,8,23,DL,SJU,52.0,39.0,-13.0
2013,8,23,UA,LAX,-3.0,39.0,42.0
2013,7,22,B6,FLL,46.0,39.0,-7.0
2013,8,3,9E,DFW,0.0,39.0,39.0
2013,7,9,B6,LAS,63.0,39.0,-24.0
2013,7,20,9E,ORD,1.0,39.0,38.0
2013,8,7,B6,BUF,40.0,39.0,-1.0
2013,7,29,DL,SFO,25.0,39.0,14.0
2013,7,26,B6,ORD,52.0,39.0,-13.0
2013,7,9,B6,CLT,-2.0,39.0,41.0
2013,8,13,B6,AUS,-4.0,39.0,43.0
2013,6,24,B6,BOS,26.0,39.0,13.0
2013,8,7,B6,BUF,-4.0,39.0,43.0
2013,6,28,MQ,CMH,30.0,39.0,9.0
2013,8,9,AA,MCO,3.0,39.0,36.0
2013,6,12,B6,SJU,13.0,39.0,26.0
2013,7,23,B6,PSE,56.0,39.0,-17.0
2013,8,13,AA,MIA,-9.0,39.0,48.0
2013,6,15,AA,SJU,-8.0,39.0,47.0
2013,8,8,AA,SJU,2.0,39.0,37.0
2013,8,26,B6,BUR,81.0,39.0,-42.0
2013,8,10,MQ,PIT,19.0,39.0,20.0
2013,8,29,B6,SJU,31.0,39.0,8.0
2013,7,26,B6,SFO,59.0,39.0,-20.0
2013,8,17,9E,CLE,53.0,39.0,-14.0
2013,7,12,9E,RIC,12.0,39.0,27.0
2013,8,22,B6,LAS,30.0,39.0,9.0
2013,7,27,B6,HOU,43.0,39.0,-4.0
2013,6,3,B6,IAD,-3.0,39.0,42.0
2013,6,13,9E,ORD,12.0,39.0,27.0
2013,8,14,B6,ABQ,1.0,39.0,38.0
2013,7,20,DL,FLL,24.0,39.0,15.0
2013,7,7,DL,SLC,15.0,39.0,24.0
2013,6,7,B6,IAD,28.0,39.0,11.0
2013,7,8,MQ,DCA,48.0,39.0,-9.0
2013,7,3,B6,BUF,33.0,39.0,6.0
2013,6,9,B6,HOU,21.0,39.0,18.0
2013,8,7,MQ,PIT,35.0,39.0,4.0
2013,7,12,DL,FLL,0.0,38.0,38.0
2013,8,14,B6,PDX,10.0,38.0,28.0
2013,6,13,B6,FLL,-5.0,38.0,43.0
2013,8,7,9E,RDU,28.0,38.0,10.0
2013,7,18,B6,PWM,15.0,38.0,23.0
2013,6,29,DL,MIA,15.0,38.0,23.0
2013,7,29,B6,FLL,36.0,38.0,2.0
2013,8,7,UA,SFO,-1.0,38.0,39.0
2013,7,2,9E,PIT,12.0,38.0,26.0
2013,7,7,DL,SLC,3.0,38.0,35.0
2013,8,21,B6,DEN,59.0,38.0,-21.0
2013,6,30,DL,SEA,54.0,38.0,-16.0
2013,6,17,US,PHX,30.0,38.0,8.0
2013,7,21,B6,FLL,14.0,38.0,24.0
2013,7,12,B6,BOS,52.0,38.0,-14.0
2013,6,17,MQ,PIT,-5.0,38.0,43.0
2013,7,24,B6,BOS,14.0,38.0,24.0
2013,6,17,B6,SJU,16.0,38.0,22.0
2013,6,24,B6,SFO,20.0,38.0,18.0
2013,6,26,B6,SLC,56.0,38.0,-18.0
2013,7,30,9E,CVG,51.0,38.0,-13.0
2013,8,8,DL,SEA,-6.0,38.0,44.0
2013,6,27,AA,SAN,-2.0,38.0,40.0
2013,6,6,9E,CVG,39.0,38.0,-1.0
2013,6,4,9E,ORD,45.0,38.0,-7.0
2013,7,21,AA,MCO,4.0,38.0,34.0
2013,6,30,B6,TPA,20.0,38.0,18.0
2013,7,21,AA,SFO,22.0,38.0,16.0
2013,7,21,DL,SFO,30.0,38.0,8.0
2013,6,25,VX,LAX,52.0,38.0,-14.0
2013,6,26,DL,MIA,1.0,38.0,37.0
2013,7,3,DL,FLL,67.0,38.0,-29.0
2013,8,4,DL,SEA,-2.0,38.0,40.0
2013,8,11,B6,MCO,-1.0,38.0,39.0
2013,7,23,VX,SFO,16.0,38.0,22.0
2013,8,8,B6,HOU,-3.0,38.0,41.0
2013,8,2,B6,CLT,48.0,38.0,-10.0
2013,7,17,AA,AUS,1.0,38.0,37.0
2013,6,26,MQ,RDU,15.0,38.0,23.0
2013,7,13,MQ,CMH,-7.0,38.0,45.0
2013,7,13,B6,PHX,30.0,38.0,8.0
2013,6,28,DL,ATL,24.0,38.0,14.0
2013,8,19,US,CLT,40.0,38.0,-2.0
2013,6,2,DL,LAX,31.0,38.0,7.0
2013,8,23,9E,BWI,21.0,38.0,17.0
2013,6,18,MQ,CMH,0.0,38.0,38.0
2013,8,14,UA,LAX,-1.0,38.0,39.0
2013,6,7,B6,PSE,25.0,38.0,13.0
2013,8,22,DL,FLL,-7.0,38.0,45.0
2013,6,14,B6,BOS,38.0,38.0,0.0
2013,8,9,DL,LAS,-3.0,38.0,41.0
2013,6,13,UA,SFO,10.0,38.0,28.0
2013,6,16,UA,LAX,1.0,38.0,37.0
2013,7,20,B6,SJU,19.0,38.0,19.0
2013,8,14,B6,IAD,9.0,38.0,29.0
2013,8,11,B6,SFO,1.0,38.0,37.0
2013,7,17,B6,BUF,40.0,38.0,-2.0
2013,8,14,B6,SAN,11.0,38.0,27.0
2013,8,1,B6,MCO,11.0,38.0,27.0
2013,7,24,DL,ATL,64.0,38.0,-26.0
2013,8,23,9E,MSY,60.0,38.0,-22.0
2013,7,3,B6,PWM,53.0,38.0,-15.0
2013,6,12,DL,MCO,61.0,38.0,-23.0
2013,6,7,UA,SFO,3.0,38.0,35.0
2013,6,23,DL,LAS,44.0,38.0,-6.0
2013,7,29,B6,SJU,32.0,38.0,6.0
2013,7,8,9E,DCA,50.0,38.0,-12.0
2013,8,7,B6,MSY,-5.0,38.0,43.0
2013,7,9,9E,ROC,-2.0,38.0,40.0
2013,6,17,HA,HNL,10.0,38.0,28.0
2013,6,2,9E,MSP,78.0,38.0,-40.0
2013,8,8,B6,MCO,-3.0,38.0,41.0
2013,7,24,DL,SAN,56.0,38.0,-18.0
2013,7,22,B6,MCO,24.0,38.0,14.0
2013,6,10,B6,SJU,37.0,38.0,1.0
2013,6,23,EV,IAD,-3.0,38.0,41.0
2013,8,20,B6,BOS,52.0,38.0,-14.0
2013,8,20,MQ,CMH,36.0,38.0,2.0
2013,7,3,B6,PBI,41.0,38.0,-3.0
2013,7,29,AA,LAX,28.0,38.0,10.0
2013,8,9,B6,BUF,40.0,38.0,-2.0
2013,7,11,DL,LAX,72.0,38.0,-34.0
2013,6,19,MQ,CLE,0.0,38.0,38.0
2013,6,30,B6,SJU,41.0,38.0,-3.0
2013,7,3,B6,SEA,46.0,38.0,-8.0
2013,6,11,UA,SFO,35.0,38.0,3.0
2013,7,31,MQ,DCA,42.0,38.0,-4.0
2013,8,14,DL,SLC,15.0,38.0,23.0
2013,8,22,B6,SLC,61.0,38.0,-23.0
2013,6,1,9E,PHL,49.0,38.0,-11.0
2013,8,1,DL,TPA,42.0,38.0,-4.0
2013,8,11,DL,LAS,0.0,38.0,38.0
2013,8,8,DL,LAX,29.0,38.0,9.0
2013,8,13,9E,DTW,50.0,38.0,-12.0
2013,6,28,B6,FLL,48.0,38.0,-10.0
2013,6,3,B6,FLL,16.0,38.0,22.0
2013,6,7,B6,BOS,42.0,38.0,-4.0
2013,6,28,MQ,CMH,13.0,38.0,25.0
2013,8,2,B6,BTV,36.0,38.0,2.0
2013,7,17,DL,SAN,26.0,38.0,12.0
2013,8,12,B6,SAN,37.0,38.0,1.0
2013,6,25,B6,LAX,13.0,38.0,25.0
2013,6,19,B6,CHS,-11.0,38.0,49.0
2013,7,22,DL,SJU,0.0,38.0,38.0
2013,6,26,B6,SAN,52.0,37.0,-15.0
2013,7,20,DL,DTW,54.0,37.0,-17.0
2013,7,1,B6,PWM,53.0,37.0,-16.0
2013,7,19,B6,JAX,44.0,37.0,-7.0
2013,8,10,B6,FLL,4.0,37.0,33.0
2013,6,13,B6,BOS,30.0,37.0,7.0
2013,6,13,B6,SYR,-7.0,37.0,44.0
2013,7,29,AA,LAX,24.0,37.0,13.0
2013,8,22,B6,SJU,50.0,37.0,-13.0
2013,6,13,US,CLT,-4.0,37.0,41.0
2013,6,19,9E,ORF,57.0,37.0,-20.0
2013,8,9,DL,ATL,25.0,37.0,12.0
2013,8,15,AA,LAX,64.0,37.0,-27.0
2013,8,1,AA,LAX,-3.0,37.0,40.0
2013,7,24,DL,LAS,28.0,37.0,9.0
2013,7,12,B6,TPA,33.0,37.0,4.0
2013,7,17,B6,DEN,53.0,37.0,-16.0
2013,7,19,B6,BTV,32.0,37.0,5.0
2013,8,14,B6,SJU,-4.0,37.0,41.0
2013,6,30,UA,SFO,15.0,37.0,22.0
2013,8,9,MQ,RDU,16.0,37.0,21.0
2013,8,24,B6,FLL,44.0,37.0,-7.0
2013,6,24,B6,SYR,37.0,37.0,0.0
2013,6,16,VX,SFO,19.0,37.0,18.0
2013,6,26,UA,LAX,14.0,37.0,23.0
2013,6,16,9E,MSY,60.0,37.0,-23.0
2013,6,27,DL,LAX,18.0,37.0,19.0
2013,8,21,9E,BOS,24.0,37.0,13.0
2013,6,5,B6,ACK,40.0,37.0,-3.0
2013,7,21,9E,ORD,27.0,37.0,10.0
2013,7,30,VX,LAX,33.0,37.0,4.0
2013,8,16,B6,PSE,49.0,37.0,-12.0
2013,8,9,B6,BUR,0.0,37.0,37.0
2013,6,26,MQ,DCA,0.0,37.0,37.0
2013,6,30,B6,JAX,8.0,37.0,29.0
2013,6,30,DL,LAS,-1.0,37.0,38.0
2013,8,13,UA,LAX,39.0,37.0,-2.0
2013,6,4,DL,SJU,52.0,37.0,-15.0
2013,8,16,B6,SJU,30.0,37.0,7.0
2013,7,3,B6,ROC,-5.0,37.0,42.0
2013,6,18,DL,FLL,9.0,37.0,28.0
2013,7,30,B6,DEN,39.0,37.0,-2.0
2013,7,19,9E,PHL,15.0,37.0,22.0
2013,7,13,DL,PDX,33.0,37.0,4.0
2013,8,22,B6,FLL,-5.0,37.0,42.0
2013,6,26,DL,LAX,19.0,37.0,18.0
2013,8,16,B6,ROC,42.0,37.0,-5.0
2013,6,18,AA,DFW,3.0,37.0,34.0
2013,6,24,MQ,IND,28.0,37.0,9.0
2013,6,13,DL,LAX,20.0,37.0,17.0
2013,7,2,B6,AUS,24.0,37.0,13.0
2013,8,7,9E,ORD,12.0,37.0,25.0
2013,7,29,VX,LAX,6.0,37.0,31.0
2013,6,18,B6,TPA,20.0,37.0,17.0
2013,7,21,DL,SEA,-2.0,37.0,39.0
2013,8,4,AA,IAH,56.0,37.0,-19.0
2013,8,13,AA,LAX,-3.0,37.0,40.0
2013,7,24,B6,SJU,60.0,37.0,-23.0
2013,7,18,MQ,CMH,39.0,37.0,-2.0
2013,7,22,B6,TPA,-1.0,37.0,38.0
2013,8,3,B6,SEA,20.0,37.0,17.0
2013,6,23,B6,TPA,-2.0,37.0,39.0
2013,7,8,B6,ROC,40.0,37.0,-3.0
2013,6,13,9E,MSP,50.0,37.0,-13.0
2013,7,15,B6,SJU,50.0,37.0,-13.0
2013,8,13,US,CLT,-2.0,37.0,39.0
2013,6,28,B6,LAX,-1.0,37.0,38.0
2013,7,23,AA,LAX,-1.0,37.0,38.0
2013,8,10,B6,DEN,3.0,37.0,34.0
2013,8,10,9E,JAX,14.0,37.0,23.0
2013,8,3,9E,ORD,42.0,37.0,-5.0
2013,7,20,MQ,DCA,14.0,37.0,23.0
2013,8,7,UA,LAX,6.0,37.0,31.0
2013,6,10,B6,SYR,17.0,37.0,20.0
2013,8,8,DL,MIA,42.0,37.0,-5.0
2013,7,1,9E,PHL,19.0,37.0,18.0
2013,8,22,9E,BWI,13.0,37.0,24.0
2013,7,1,B6,CLT,19.0,37.0,18.0
2013,7,13,B6,JAX,24.0,37.0,13.0
2013,6,3,9E,ORF,53.0,37.0,-16.0
2013,6,13,9E,DTW,52.0,37.0,-15.0
2013,6,28,9E,ORD,27.0,37.0,10.0
2013,7,2,MQ,IND,16.0,37.0,21.0
2013,8,28,AA,LAX,53.0,37.0,-16.0
2013,7,25,B6,TPA,34.0,37.0,3.0
2013,7,11,DL,MCO,41.0,37.0,-4.0
2013,8,7,9E,MKE,51.0,37.0,-14.0
2013,7,31,EV,IAD,36.0,37.0,1.0
2013,7,31,9E,CLT,0.0,37.0,37.0
2013,7,25,9E,BWI,65.0,37.0,-28.0
2013,8,13,DL,ATL,46.0,37.0,-9.0
2013,7,9,B6,SJU,51.0,37.0,-14.0
2013,6,15,B6,DEN,40.0,37.0,-3.0
2013,6,1,9E,DFW,57.0,37.0,-20.0
2013,8,22,B6,FLL,-1.0,37.0,38.0
2013,8,11,9E,PHL,66.0,37.0,-29.0
2013,8,22,MQ,CMH,30.0,37.0,7.0
2013,6,25,MQ,DCA,30.0,37.0,7.0
2013,8,29,B6,ABQ,86.0,37.0,-49.0
2013,8,1,B6,SMF,45.0,37.0,-8.0
2013,7,8,B6,MVY,49.0,37.0,-12.0
2013,8,28,AA,LAX,42.0,37.0,-5.0
2013,7,7,B6,HOU,-4.0,37.0,41.0
2013,7,18,9E,DTW,38.0,36.0,-2.0
2013,8,13,VX,LAX,0.0,36.0,36.0
2013,7,12,MQ,DCA,-6.0,36.0,42.0
2013,8,22,B6,ORD,35.0,36.0,1.0
2013,7,11,AA,BOS,34.0,36.0,2.0
2013,8,1,DL,SAN,57.0,36.0,-21.0
2013,7,23,B6,TPA,19.0,36.0,17.0
2013,8,10,MQ,CMH,7.0,36.0,29.0
2013,6,18,UA,SFO,-6.0,36.0,42.0
2013,8,30,UA,SFO,80.0,36.0,-44.0
2013,7,28,AA,ORD,-1.0,36.0,37.0
2013,6,28,9E,RDU,-1.0,36.0,37.0
2013,8,13,B6,SJU,34.0,36.0,2.0
2013,7,21,B6,BUF,17.0,36.0,19.0
2013,8,13,MQ,RDU,12.0,36.0,24.0
2013,8,6,AA,SJU,52.0,36.0,-16.0
2013,7,12,B6,LGB,63.0,36.0,-27.0
2013,8,13,DL,SLC,34.0,36.0,2.0
2013,7,14,B6,SMF,81.0,36.0,-45.0
2013,6,2,DL,LAX,19.0,36.0,17.0
2013,7,14,B6,SFO,79.0,36.0,-43.0
2013,7,30,B6,SJU,37.0,36.0,-1.0
2013,7,14,UA,LAX,20.0,36.0,16.0
2013,7,24,9E,MCI,63.0,36.0,-27.0
2013,7,22,9E,DCA,17.0,36.0,19.0
2013,6,15,AA,SFO,8.0,36.0,28.0
2013,7,2,B6,SMF,1.0,36.0,35.0
2013,8,15,B6,BUF,42.0,36.0,-6.0
2013,6,13,B6,LAX,-4.0,36.0,40.0
2013,7,15,B6,SJU,48.0,36.0,-12.0
2013,6,18,B6,MCO,47.0,36.0,-11.0
2013,8,1,B6,FLL,0.0,36.0,36.0
2013,8,14,B6,LAX,-3.0,36.0,39.0
2013,7,26,B6,PWM,63.0,36.0,-27.0
2013,8,9,9E,PHL,57.0,36.0,-21.0
2013,6,29,DL,MIA,29.0,36.0,7.0
2013,7,3,VX,SFO,16.0,36.0,20.0
2013,6,24,B6,ROC,35.0,36.0,1.0
2013,7,29,B6,MCO,49.0,36.0,-13.0
2013,6,10,B6,BOS,48.0,36.0,-12.0
2013,7,26,AA,BOS,24.0,36.0,12.0
2013,8,9,DL,LAX,-1.0,36.0,37.0
2013,6,19,9E,PIT,56.0,36.0,-20.0
2013,6,20,9E,MSP,64.0,36.0,-28.0
2013,7,18,DL,LAS,61.0,36.0,-25.0
2013,7,18,MQ,DCA,32.0,36.0,4.0
2013,7,3,US,CLT,31.0,36.0,5.0
2013,7,16,AA,SFO,23.0,36.0,13.0
2013,7,23,DL,SEA,-4.0,36.0,40.0
2013,8,12,B6,ACK,43.0,36.0,-7.0
2013,7,11,B6,DEN,67.0,36.0,-31.0
2013,8,14,9E,IAD,-5.0,36.0,41.0
2013,6,18,B6,LAX,47.0,36.0,-11.0
2013,6,6,US,CLT,37.0,36.0,-1.0
2013,7,20,B6,ABQ,32.0,36.0,4.0
2013,7,12,9E,RDU,6.0,36.0,30.0
2013,7,8,B6,BUF,35.0,36.0,1.0
2013,6,20,B6,LAS,53.0,36.0,-17.0
2013,6,30,AA,MIA,-1.0,36.0,37.0
2013,7,6,B6,ACK,44.0,36.0,-8.0
2013,7,3,B6,ABQ,56.0,36.0,-20.0
2013,8,26,B6,RSW,79.0,36.0,-43.0
2013,7,20,B6,MCO,0.0,36.0,36.0
2013,8,19,DL,ATL,-2.0,36.0,38.0
2013,6,30,DL,ATL,15.0,36.0,21.0
2013,6,20,UA,LAX,43.0,36.0,-7.0
2013,8,14,AA,BOS,19.0,36.0,17.0
2013,8,14,B6,SLC,10.0,36.0,26.0
2013,7,2,VX,LAX,51.0,36.0,-15.0
2013,6,6,DL,LAX,-6.0,36.0,42.0
2013,6,11,MQ,ORF,55.0,36.0,-19.0
2013,8,11,DL,SLC,-2.0,36.0,38.0
2013,8,13,B6,LAS,3.0,36.0,33.0
2013,6,4,9E,BWI,23.0,36.0,13.0
2013,6,14,DL,DEN,87.0,36.0,-51.0
2013,8,7,DL,ATL,17.0,36.0,19.0
2013,8,28,B6,SMF,18.0,36.0,18.0
2013,7,6,9E,RDU,68.0,36.0,-32.0
2013,8,9,9E,PIT,23.0,36.0,13.0
2013,7,19,MQ,CVG,-1.0,36.0,37.0
2013,7,9,DL,LAX,-3.0,36.0,39.0
2013,7,9,B6,PBI,56.0,36.0,-20.0
2013,6,27,MQ,DCA,-1.0,36.0,37.0
2013,6,25,AA,SEA,50.0,36.0,-14.0
